product_id,brand_class,colour,gender,type,price_pack
5574,high,white,men,tshirt,31.0
5575,high,white,men,tshirt,37.99
5576,high,white,men,tshirt,56.0
5577,high,white,men,sweater,120.0
5578,high,gray,men,tshirt,24.5
5579,high,gray,men,shirt,29.68
5580,high,gray,men,sweatshirt,34.25
5581,high,gray,men,sweatshirt,34.25
5582,high,gray,men,sweatshirt,38.87
5583,high,gray,men,tshirt,39.5
5584,high,gray,men,sweatshirt,39.97
5585,high,gray,men,sweatshirt,39.97
5586,high,gray,men,sweatshirt,45.69
5587,high,gray,men,sweater,45.74
5588,high,gray,men,tshirt,49.0
5589,high,gray,men,sweatshirt,49.12
5590,high,gray,men,sweatshirt,65.13
5591,high,gray,women,tshirt,28.51
5592,high,gray,women,tshirt,29.0
5593,high,beige,women,tshirt,35.65
5594,high,brown,men,sweatshirt,49.12
5595,high,brown,men,sweatshirt,69.9
5596,high,purple,men,shirt,29.68
5597,high,purple,men,sweatshirt,74.9
5598,high,purple,women,tshirt,21.85
5599,high,purple,women,tshirt,25.95
5600,high,purple,women,tshirt,39.9
5601,high,orange,men,tshirt,34.71
5602,high,orange,women,tshirt,39.9
5603,high,black,men,tshirt,26.5
5604,high,black,men,sweatshirt,34.25
5605,high,black,men,sweatshirt,34.25
5606,high,black,men,tshirt,42.0
5607,high,black,men,tshirt,42.0
5608,high,black,men,sweatshirt,45.69
5609,high,black,men,sweatshirt,49.12
5610,high,black,men,sweatshirt,64.9
5611,high,black,men,sweatshirt,65.13
5612,high,black,women,tshirt,39.9
5613,high,red,men,shirt,29.68
5614,high,red,men,sweatshirt,39.97
5615,high,red,men,sweatshirt,49.12
5616,high,pink,men,shirt,29.68
5617,high,pink,women,tshirt,21.85
5618,high,green,men,shirt,29.68
5619,high,green,men,tshirt,42.0
5620,high,green,men,tshirt,42.0
5621,high,green,men,sweatshirt,49.12
5622,high,green,men,sweatshirt,49.95
5623,high,green,men,sweater,88.99
5624,middle,blue,men,tshirt,44.0
5625,high,blue,men,sweatshirt,89.9
5626,high,blue,men,sweatshirt,119.9
5627,high,blue,women,shirt,17.21
5628,high,beige,men,sweatshirt,99.9
5629,high,beige,men,sweatshirt,119.9
5630,high,beige,women,tshirt,59.9
5631,high,white,men,tshirt,35.0
5632,high,white,men,sweatshirt,89.9
5633,high,white,men,sweatshirt,99.9
5634,high,white,men,sweater,120.0
5635,high,white,women,tshirt,29.9
5636,high,white,women,top,32.5
5637,high,white,women,tshirt,34.9
5638,high,white,women,tshirt,35.0
5639,high,white,women,tshirt,35.0
5640,high,white,women,tshirt,35.0
5641,high,white,women,top,35.0
5642,high,white,women,tshirt,39.9
5643,high,white,women,tshirt,40.0
5644,high,white,women,tshirt,49.9
5645,high,gray,men,tshirt,35.0
5646,high,gray,men,sweatshirt,89.9
5647,high,gray,men,sweater,99.9
5648,high,gray,men,sweatshirt,99.9
5649,high,beige,men,sweatshirt,127.99
5650,high,beige,women,tshirt,34.9
5651,high,brown,men,top,42.0
5652,high,brown,men,sweater,109.9
5653,high,purple,men,tshirt,24.0
5654,high,purple,men,tshirt,42.0
5655,high,purple,men,sweater,84.0
5656,high,purple,men,sweatshirt,99.9
5657,high,purple,men,sweatshirt,99.9
5658,high,purple,women,tshirt,34.9
5659,high,orange,men,tshirt,28.0
5660,high,orange,men,tshirt,34.9
5661,high,orange,men,sweatshirt,99.9
5662,high,orange,men,sweatshirt,99.9
5663,high,black,men,tshirt,25.0
5664,high,black,men,tshirt,39.0
5665,high,black,men,tshirt,42.0
5666,high,black,men,sweatshirt,89.9
5667,high,black,men,sweatshirt,119.9
5668,high,black,women,tshirt,28.75
5669,high,black,women,tshirt,29.0
5670,high,black,women,tshirt,29.9
5671,high,black,women,tshirt,34.9
5672,high,black,women,tshirt,35.0
5673,high,black,women,dress,35.0
5674,high,black,women,tshirt,39.0
5675,high,black,women,top,39.0
5676,high,black,women,tshirt,49.9
5677,high,black,women,top,52.0
5678,high,black,women,dress,72.0
5679,high,red,women,shirt,25.72
5680,high,red,women,shirt,29.91
5681,high,red,women,dress,31.96
5682,high,pink,women,tshirt,35.0
5683,high,pink,women,dress,67.5
5684,high,green,men,sweatshirt,71.52
5685,high,green,men,sweatshirt,89.9
5686,high,green,men,sweatshirt,119.9
5687,high,green,women,dress,55.5
5688,middle,yellow,women,top,12.99
5689,middle,yellow,women,top,13.99
5690,middle,brown,women,top,12.99
5691,middle,black,men,sweatshirt,31.95
5692,middle,pink,women,tshirt,12.58
5693,low,yellow,women,tshirt,14.85
5694,low,yellow,women,tshirt,15.95
5695,low,yellow,women,tshirt,15.95
5696,low,yellow,women,tshirt,15.95
5697,low,yellow,women,tshirt,15.95
5698,low,yellow,women,tshirt,15.95
5699,low,white,men,sweatshirt,25.95
5700,low,white,men,sweatshirt,25.95
5701,low,white,men,sweatshirt,25.95
5702,low,white,men,sweatshirt,25.95
5703,low,purple,men,sweatshirt,25.95
5704,low,purple,men,sweatshirt,25.95
5705,low,purple,men,sweatshirt,25.95
5706,low,purple,men,sweatshirt,25.95
5707,low,purple,men,sweatshirt,25.95
5708,low,purple,men,sweatshirt,25.95
5709,low,purple,men,sweatshirt,25.95
5710,low,purple,men,sweatshirt,25.95
5711,low,purple,men,sweatshirt,25.95
5712,low,purple,men,sweatshirt,25.95
5713,low,purple,men,sweatshirt,25.95
5714,low,purple,men,sweatshirt,25.95
5715,low,purple,men,sweatshirt,25.95
5716,low,purple,men,sweatshirt,25.95
5717,low,purple,men,sweatshirt,25.95
5718,low,purple,men,sweatshirt,25.95
5719,low,purple,men,sweatshirt,25.95
5720,low,purple,men,sweatshirt,25.95
5721,low,purple,men,sweatshirt,25.95
5722,low,purple,men,sweatshirt,25.95
5723,low,purple,men,sweatshirt,25.95
5724,low,purple,men,sweatshirt,25.95
5725,low,purple,men,sweatshirt,25.95
5726,low,purple,men,sweatshirt,25.95
5727,low,purple,women,tshirt,14.85
5728,low,purple,women,tshirt,15.95
5729,low,purple,women,tshirt,15.95
5730,low,purple,women,tshirt,15.95
5731,low,purple,women,tshirt,15.95
5732,low,red,men,sweatshirt,25.95
5733,low,red,men,sweatshirt,25.95
5734,low,red,men,sweatshirt,25.95
5735,low,green,men,sweatshirt,25.95
5736,middle,red,women,tshirt,18.99
5737,middle,green,men,sweatshirt,30.99
5738,middle,yellow,men,sweatshirt,119.95
5739,middle,beige,men,sweatshirt,113.26
5740,middle,orange,men,sweatshirt,33.95
5741,middle,blue,women,dress,27.0
5742,middle,purple,men,sweatshirt,17.0
5743,high,yellow,men,sweatshirt,114.78
5744,high,yellow,men,shirt,121.47
5745,high,yellow,men,sweatshirt,143.59
5746,high,yellow,women,tshirt,35.59
5747,high,blue,men,tshirt,26.99
5748,high,blue,men,sweatshirt,49.99
5749,high,blue,men,sweatshirt,53.75
5750,high,blue,men,sweatshirt,59.71
5751,high,blue,men,sweatshirt,62.99
5752,high,blue,men,sweatshirt,62.99
5753,high,blue,men,sweatshirt,69.99
5754,high,blue,women,tshirt,20.99
5755,high,blue,women,tshirt,22.99
5756,high,blue,women,tshirt,34.8
5757,high,beige,men,sweatshirt,69.99
5758,high,beige,men,sweatshirt,121.47
5759,high,white,men,shirt,66.25
5760,high,white,men,sweatshirt,69.99
5761,high,white,women,tshirt,22.99
5762,high,gold,men,sweatshirt,148.07
5763,high,gray,men,tshirt,26.99
5764,high,gray,men,sweatshirt,49.99
5765,high,gray,men,sweatshirt,53.7
5766,high,gray,men,sweatshirt,56.99
5767,high,gray,men,sweatshirt,59.99
5768,high,gray,men,sweatshirt,62.99
5769,high,gray,men,sweatshirt,62.99
5770,high,gray,men,sweatshirt,69.43
5771,high,gray,men,sweatshirt,69.99
5772,high,gray,men,sweatshirt,126.91
5773,high,gray,men,sweatshirt,132.52
5774,high,gray,men,sweatshirt,154.61
5775,high,gray,women,tshirt,24.95
5776,high,brown,men,sweatshirt,67.79
5777,high,brown,men,sweatshirt,81.69
5778,high,brown,men,sweatshirt,121.47
5779,high,brown,men,shirt,129.99
5780,high,brown,men,sweatshirt,132.52
5781,high,brown,men,sweatshirt,182.23
5782,high,brown,men,tshirt,182.23
5783,high,brown,women,shirt,165.68
5784,high,purple,men,sweatshirt,66.89
5785,high,purple,women,tshirt,29.39
5786,high,purple,women,shirt,110.43
5787,high,orange,men,sweatshirt,110.43
5788,high,orange,men,sweatshirt,110.43
5789,high,orange,men,sweatshirt,117.08
5790,high,orange,men,sweatshirt,121.47
5791,high,orange,men,shirt,132.52
5792,high,orange,men,sweatshirt,143.56
5793,high,orange,men,sweatshirt,167.77
5794,high,black,men,tshirt,26.99
5795,high,black,men,sweatshirt,49.99
5796,high,black,men,sweatshirt,56.99
5797,high,black,men,sweatshirt,59.13
5798,high,black,men,sweatshirt,62.99
5799,high,black,men,sweatshirt,69.99
5800,high,black,men,sweatshirt,132.52
5801,high,black,women,tshirt,24.95
5802,high,red,men,sweatshirt,52.63
5803,high,red,men,sweatshirt,54.95
5804,high,red,men,sweatshirt,65.89
5805,high,red,men,sweatshirt,69.99
5806,high,red,women,tshirt,27.95
5807,high,red,women,tshirt,35.59
5808,high,pink,men,sweatshirt,149.64
5809,high,pink,men,sweatshirt,149.64
5810,high,pink,women,tshirt,24.95
5811,high,turquoise,men,sweatshirt,143.56
5812,high,turquoise,women,tshirt,12.58
5813,high,green,men,sweatshirt,59.99
5814,high,green,men,sweatshirt,69.99
5815,high,green,men,sweatshirt,110.43
5816,high,green,men,sweatshirt,132.52
5817,high,green,men,sweatshirt,167.77
5818,middle,white,men,tshirt,20.0
5819,middle,green,men,tshirt,29.5
5820,middle,beige,men,sweater,34.99
5821,middle,beige,men,sweater,46.99
5822,middle,beige,men,sweater,56.99
5823,middle,purple,men,sweater,36.99
5824,middle,beige,men,sweatshirt,89.99
5825,middle,blue,women,shirt,41.07
5826,middle,beige,women,tshirt,19.99
5827,middle,beige,women,shirt,52.11
5828,middle,yellow,men,sweatshirt,159.99
5829,middle,beige,men,sweatshirt,159.99
5830,middle,purple,men,sweatshirt,159.99
5831,middle,beige,women,shirt,38.99
5832,middle,yellow,men,sweatshirt,74.99
5833,middle,yellow,men,sweatshirt,143.56
5834,middle,brown,men,sweatshirt,89.95
5835,middle,yellow,men,dress,15.97
5836,middle,yellow,men,sweatshirt,16.46
5837,middle,beige,men,dress,14.71
5838,middle,brown,men,dress,12.26
5839,middle,brown,women,sweatshirt,8.73
5840,middle,purple,men,dress,23.54
5841,middle,pink,men,shirt,6.29
5842,middle,brown,women,tshirt,12.68
5843,middle,orange,women,tshirt,12.68
5844,middle,yellow,women,tshirt,31.01
5845,middle,yellow,women,shirt,33.45
5846,middle,blue,women,tshirt,9.99
5847,middle,blue,women,tshirt,9.99
5848,middle,blue,women,tshirt,19.99
5849,middle,blue,women,tshirt,24.71
5850,middle,blue,women,shirt,33.53
5851,middle,blue,women,tshirt,35.99
5852,middle,blue,women,shirt,38.56
5853,middle,blue,women,tshirt,54.89
5854,middle,beige,women,tshirt,30.91
5855,middle,white,women,tshirt,9.99
5856,middle,white,women,tshirt,19.99
5857,middle,brown,women,tshirt,30.91
5858,middle,black,women,tshirt,9.99
5859,middle,black,women,tshirt,19.99
5860,middle,black,women,tshirt,21.55
5861,middle,black,women,tshirt,28.87
5862,middle,red,women,tshirt,26.61
5863,middle,red,women,tshirt,35.99
5864,middle,red,women,tshirt,45.99
5865,middle,pink,women,tshirt,24.63
5866,middle,pink,women,tshirt,54.89
5867,middle,turquoise,women,tshirt,8.04
5868,middle,turquoise,women,tshirt,16.46
5869,middle,turquoise,women,tshirt,25.99
5870,middle,turquoise,women,shirt,30.03
5871,middle,turquoise,women,top,31.62
5872,middle,turquoise,women,tshirt,35.99
5873,middle,turquoise,women,shirt,41.29
5874,middle,green,women,tshirt,19.54
5875,middle,green,women,tshirt,25.34
5876,middle,green,women,tshirt,37.06
5877,middle,beige,women,shirt,37.3
5878,middle,green,women,shirt,62.63
5879,middle,green,women,shirt,62.63
5880,middle,gray,women,tshirt,9.63
5881,middle,red,women,tshirt,9.63
5882,middle,pink,women,tshirt,9.63
5883,middle,turquoise,women,tshirt,9.63
5884,middle,green,men,sweatshirt,23.99
5885,high,yellow,men,tshirt,32.95
5886,high,yellow,men,sweatshirt,36.0
5887,high,yellow,men,sweatshirt,39.05
5888,high,yellow,men,sweatshirt,39.21
5889,high,yellow,men,sweatshirt,44.83
5890,high,yellow,men,sweatshirt,47.25
5891,high,yellow,men,sweatshirt,48.01
5892,high,yellow,men,sweatshirt,49.61
5893,high,yellow,men,sweatshirt,49.9
5894,high,yellow,men,sweatshirt,49.99
5895,high,yellow,men,sweatshirt,51.9
5896,high,yellow,men,sweatshirt,54.99
5897,high,yellow,men,sweatshirt,55.0
5898,high,yellow,men,sweatshirt,56.11
5899,high,yellow,men,sweatshirt,59.77
5900,high,yellow,men,sweatshirt,59.9
5901,high,yellow,men,sweatshirt,59.95
5902,high,yellow,men,sweatshirt,65.0
5903,high,yellow,men,sweatshirt,65.0
5904,high,yellow,men,sweatshirt,75.0
5905,high,yellow,men,sweatshirt,94.02
5906,high,yellow,women,tshirt,20.62
5907,high,yellow,women,tshirt,27.9
5908,high,yellow,women,tshirt,55.0
5909,high,blue,men,sweatshirt,48.33
5910,high,blue,men,sweatshirt,48.99
5911,high,blue,men,sweatshirt,49.95
5912,high,blue,men,sweatshirt,52.52
5913,high,blue,men,sweatshirt,53.95
5914,high,blue,men,sweatshirt,54.99
5915,high,blue,men,sweatshirt,59.95
5916,high,blue,men,sweatshirt,64.9
5917,high,beige,men,tshirt,25.0
5918,high,beige,women,sweater,9.62
5919,high,beige,women,tshirt,25.0
5920,high,beige,women,tshirt,26.5
5921,high,white,men,tshirt,19.0
5922,high,white,men,tshirt,29.5
5923,high,white,men,sweatshirt,31.78
5924,high,white,men,tshirt,34.0
5925,high,white,men,sweatshirt,36.38
5926,high,white,men,sweatshirt,39.55
5927,high,white,men,sweatshirt,41.78
5928,high,white,men,sweatshirt,41.93
5929,high,white,men,sweatshirt,42.42
5930,high,white,men,sweatshirt,43.61
5931,high,white,men,sweatshirt,44.9
5932,high,white,men,sweatshirt,48.99
5933,high,white,men,sweatshirt,49.95
5934,high,white,men,sweatshirt,50.13
5935,high,white,men,sweatshirt,52.0
5936,high,white,men,sweatshirt,55.0
5937,high,white,men,sweatshirt,55.99
5938,high,white,men,sweatshirt,58.1
5939,high,white,men,sweatshirt,59.9
5940,high,white,men,sweatshirt,59.9
5941,high,white,men,sweatshirt,65.0
5942,high,white,men,sweatshirt,65.0
5943,high,white,men,sweatshirt,65.0
5944,high,white,men,sweatshirt,69.9
5945,high,white,men,sweatshirt,69.9
5946,high,white,men,sweatshirt,75.0
5947,high,white,men,sweatshirt,105.77
5948,high,white,women,tshirt,22.0
5949,high,white,women,tshirt,22.5
5950,high,white,women,tshirt,34.0
5951,high,gold,men,sweatshirt,39.21
5952,high,gold,men,sweatshirt,88.34
5953,high,gold,men,sweatshirt,94.02
5954,high,gold,women,tshirt,55.0
5955,high,gray,men,sweatshirt,39.9
5956,high,gray,men,sweatshirt,44.95
5957,high,gray,men,sweatshirt,48.99
5958,high,gray,men,sweatshirt,49.95
5959,high,gray,men,sweatshirt,51.77
5960,high,gray,men,sweatshirt,54.55
5961,high,gray,men,sweatshirt,54.99
5962,high,gray,men,sweatshirt,59.95
5963,high,gray,men,sweatshirt,59.99
5964,high,gray,men,sweatshirt,65.0
5965,high,gray,women,tshirt,18.99
5966,high,gray,women,tshirt,25.0
5967,high,gray,women,tshirt,25.0
5968,high,gray,women,tshirt,25.0
5969,high,gray,women,tshirt,27.9
5970,high,gray,women,tshirt,27.95
5971,high,beige,men,tshirt,30.57
5972,high,beige,men,sweatshirt,43.24
5973,high,beige,men,sweatshirt,50.88
5974,high,beige,men,sweatshirt,53.47
5975,high,beige,men,sweatshirt,75.0
5976,high,beige,women,tshirt,37.95
5977,high,beige,women,tshirt,39.95
5978,high,brown,men,tshirt,31.5
5979,high,brown,men,sweatshirt,44.9
5980,high,brown,men,sweatshirt,45.0
5981,high,brown,men,sweatshirt,48.99
5982,high,brown,men,sweatshirt,49.0
5983,high,brown,men,sweatshirt,49.95
5984,high,brown,men,sweatshirt,53.63
5985,high,brown,men,sweatshirt,59.95
5986,high,brown,men,sweatshirt,60.27
5987,high,brown,men,sweatshirt,64.05
5988,high,brown,men,sweatshirt,65.0
5989,high,brown,men,sweatshirt,65.99
5990,high,brown,men,sweatshirt,72.0
5991,high,brown,men,sweatshirt,79.95
5992,high,brown,men,sweatshirt,79.99
5993,high,brown,men,sweatshirt,86.81
5994,high,brown,women,tshirt,18.0
5995,high,brown,women,tshirt,24.53
5996,high,brown,women,tshirt,25.0
5997,high,brown,women,tshirt,34.47
5998,high,brown,women,tshirt,53.7
5999,high,purple,men,tshirt,29.0
6000,high,purple,men,sweatshirt,34.69
6001,high,purple,men,sweatshirt,39.0
6002,high,purple,men,sweatshirt,41.91
6003,high,purple,men,sweatshirt,48.99
6004,high,purple,men,sweatshirt,49.51
6005,high,purple,men,sweatshirt,49.9
6006,high,purple,men,sweatshirt,49.9
6007,high,purple,men,sweatshirt,52.99
6008,high,purple,men,sweatshirt,59.9
6009,high,purple,men,sweatshirt,59.95
6010,high,purple,men,sweatshirt,61.06
6011,high,purple,men,sweatshirt,65.0
6012,high,purple,men,sweatshirt,65.0
6013,high,purple,men,sweatshirt,65.0
6014,high,purple,men,sweatshirt,66.27
6015,high,purple,men,sweatshirt,69.95
6016,high,purple,men,sweatshirt,69.95
6017,high,purple,men,sweatshirt,75.0
6018,high,purple,women,tshirt,27.0
6019,high,purple,women,tshirt,27.0
6020,high,purple,women,tshirt,31.5
6021,high,purple,women,tshirt,34.58
6022,high,purple,women,tshirt,55.0
6023,high,orange,men,sweatshirt,20.03
6024,high,orange,men,tshirt,25.95
6025,high,orange,men,sweatshirt,38.54
6026,high,orange,men,sweatshirt,49.9
6027,high,orange,men,sweatshirt,50.0
6028,high,orange,men,sweatshirt,50.42
6029,high,orange,men,sweatshirt,52.75
6030,high,orange,men,sweatshirt,53.63
6031,high,orange,men,sweatshirt,54.03
6032,high,orange,men,sweatshirt,55.0
6033,high,orange,men,sweater,58.68
6034,high,orange,men,sweatshirt,59.95
6035,high,orange,men,sweatshirt,61.11
6036,high,orange,men,sweatshirt,69.0
6037,high,orange,men,sweatshirt,69.4
6038,high,orange,men,sweatshirt,79.95
6039,high,orange,men,sweatshirt,110.45
6040,high,orange,women,top,22.58
6041,high,orange,women,tshirt,24.92
6042,high,black,men,tshirt,20.0
6043,high,black,men,tshirt,25.0
6044,high,black,men,tshirt,29.5
6045,high,black,men,sweatshirt,47.9
6046,high,black,men,sweatshirt,48.99
6047,high,black,men,sweatshirt,52.06
6048,high,black,men,sweatshirt,59.95
6049,high,black,men,sweatshirt,74.95
6050,high,black,women,tshirt,16.5
6051,high,black,women,tshirt,22.5
6052,high,black,women,dress,27.0
6053,high,red,men,sweatshirt,38.41
6054,high,red,men,sweatshirt,40.6
6055,high,red,men,sweatshirt,45.0
6056,high,red,men,sweatshirt,48.9
6057,high,red,men,sweatshirt,48.99
6058,high,red,men,sweatshirt,49.95
6059,high,red,men,sweatshirt,50.0
6060,high,red,men,sweatshirt,52.84
6061,high,red,men,sweatshirt,54.0
6062,high,red,men,sweatshirt,54.9
6063,high,red,men,sweatshirt,69.95
6064,high,red,men,sweatshirt,71.01
6065,high,red,men,sweatshirt,75.0
6066,high,red,women,tshirt,36.0
6067,high,pink,men,tshirt,32.95
6068,high,pink,men,sweatshirt,33.0
6069,high,pink,men,tshirt,37.11
6070,high,pink,men,sweatshirt,49.56
6071,high,pink,men,sweatshirt,50.92
6072,high,pink,men,sweatshirt,55.0
6073,high,pink,men,sweatshirt,59.9
6074,high,pink,men,sweatshirt,59.95
6075,high,pink,men,sweatshirt,65.0
6076,high,pink,men,sweatshirt,65.0
6077,high,pink,men,sweatshirt,65.0
6078,high,pink,men,sweatshirt,69.95
6079,high,pink,men,sweatshirt,75.0
6080,high,pink,men,sweatshirt,79.95
6081,high,pink,men,sweatshirt,87.0
6082,high,pink,women,top,17.5
6083,high,pink,women,top,22.5
6084,high,pink,women,tshirt,25.5
6085,high,pink,women,tshirt,26.5
6086,high,pink,women,tshirt,37.95
6087,high,pink,women,sweater,42.59
6088,high,pink,women,sweatshirt,55.0
6089,high,turquoise,men,tshirt,32.95
6090,high,turquoise,men,tshirt,35.95
6091,high,turquoise,men,sweatshirt,46.54
6092,high,turquoise,men,sweatshirt,52.6
6093,high,turquoise,men,sweatshirt,53.66
6094,high,turquoise,men,sweatshirt,59.9
6095,high,turquoise,men,sweatshirt,65.0
6096,high,turquoise,men,sweatshirt,65.9
6097,high,turquoise,men,sweatshirt,66.95
6098,high,turquoise,men,sweatshirt,83.0
6099,high,turquoise,men,sweatshirt,95.47
6100,high,turquoise,men,sweatshirt,183.0
6101,high,turquoise,women,tshirt,13.82
6102,high,turquoise,women,tshirt,24.25
6103,high,turquoise,women,tshirt,25.9
6104,high,turquoise,women,tshirt,53.7
6105,high,green,men,sweatshirt,30.44
6106,high,green,men,tshirt,32.95
6107,high,green,men,sweatshirt,44.69
6108,high,green,men,sweatshirt,45.0
6109,high,green,men,sweatshirt,49.95
6110,high,green,men,sweatshirt,50.11
6111,high,green,men,sweatshirt,52.0
6112,high,green,men,sweatshirt,61.03
6113,high,green,men,sweatshirt,64.0
6114,high,green,men,sweatshirt,65.0
6115,high,green,men,sweatshirt,65.0
6116,high,green,men,sweatshirt,66.16
6117,high,green,men,sweatshirt,69.9
6118,high,green,men,sweatshirt,70.66
6119,high,green,men,sweatshirt,75.0
6120,high,green,men,sweatshirt,90.9
6121,high,green,women,tshirt,25.5
6122,middle,yellow,men,sweater,26.99
6123,middle,yellow,men,sweatshirt,29.99
6124,middle,beige,men,sweater,26.99
6125,middle,purple,men,sweater,26.99
6126,middle,orange,men,sweater,26.99
6127,middle,red,men,sweatshirt,29.99
6128,middle,pink,men,sweater,26.99
6129,middle,beige,men,sweatshirt,64.9
6130,middle,purple,men,sweatshirt,50.67
6131,middle,yellow,men,sweater,21.95
6132,middle,yellow,men,sweater,21.95
6133,middle,yellow,men,sweatshirt,34.95
6134,middle,blue,men,sweater,21.95
6135,middle,blue,men,sweatshirt,27.95
6136,middle,blue,men,sweatshirt,34.95
6137,middle,gray,men,sweater,21.95
6138,middle,gray,men,sweater,21.95
6139,middle,gray,men,sweatshirt,27.95
6140,middle,gray,men,sweatshirt,34.95
6141,middle,brown,men,sweater,21.95
6142,middle,brown,men,sweater,21.95
6143,middle,black,men,sweater,21.95
6144,middle,black,men,sweatshirt,27.95
6145,middle,black,men,sweatshirt,34.95
6146,middle,red,men,sweater,21.95
6147,middle,red,men,sweater,21.95
6148,middle,red,men,sweatshirt,27.95
6149,middle,red,men,sweatshirt,27.95
6150,middle,green,men,sweater,21.95
6151,middle,green,men,sweater,21.95
6152,middle,green,men,sweatshirt,27.95
6153,middle,green,men,sweatshirt,27.95
6154,middle,orange,women,shirt,21.0
6155,middle,pink,men,sweatshirt,28.99
6156,middle,blue,women,dress,31.0
6157,middle,beige,men,sweater,58.99
6158,middle,beige,men,sweater,70.99
6159,middle,beige,men,sweater,74.9
6160,middle,beige,men,sweatshirt,74.9
6161,middle,beige,men,sweater,74.9
6162,middle,turquoise,men,sweater,42.99
6163,middle,turquoise,men,sweater,64.9
6164,middle,turquoise,men,sweater,77.9
6165,middle,gray,men,sweater,42.31
6166,middle,beige,men,sweatshirt,34.99
6167,middle,beige,men,sweatshirt,39.99
6168,low,blue,men,sweatshirt,18.99
6169,low,blue,men,shirt,19.99
6170,low,blue,men,sweater,20.99
6171,low,blue,men,sweatshirt,23.99
6172,low,blue,men,sweatshirt,26.99
6173,low,blue,men,sweatshirt,26.99
6174,low,blue,men,sweatshirt,27.99
6175,low,beige,men,sweater,13.99
6176,low,gray,men,sweater,13.99
6177,low,gray,men,sweatshirt,18.99
6178,low,gray,men,shirt,20.99
6179,low,gray,men,sweatshirt,22.99
6180,low,gray,men,sweatshirt,27.99
6181,low,gray,men,sweatshirt,29.99
6182,low,orange,men,shirt,20.99
6183,low,orange,men,sweater,20.99
6184,low,black,men,sweater,13.99
6185,low,black,men,sweatshirt,15.99
6186,low,black,men,shirt,20.99
6187,low,black,men,sweatshirt,24.99
6188,low,black,men,sweatshirt,26.99
6189,low,black,men,sweatshirt,29.99
6190,low,green,men,sweater,13.99
6191,low,green,men,sweatshirt,20.99
6192,low,green,men,sweatshirt,24.99
6193,low,blue,women,shirt,10.84
6194,low,blue,women,tshirt,12.99
6195,low,gray,women,tshirt,12.99
6196,low,gray,women,shirt,13.82
6197,low,gray,women,tshirt,18.49
6198,low,black,women,shirt,10.53
6199,low,black,women,tshirt,12.99
6200,low,black,women,shirt,15.68
6201,low,red,women,shirt,10.53
6202,low,red,women,shirt,14.13
6203,low,red,women,shirt,15.68
6204,low,pink,women,shirt,10.84
6205,low,turquoise,women,shirt,20.99
6206,low,green,women,shirt,10.84
6207,low,green,women,shirt,14.13
6208,low,green,women,shirt,15.68
6209,low,yellow,men,sweater,23.2
6210,low,yellow,men,sweatshirt,27.7
6211,low,yellow,men,sweater,28.2
6212,low,yellow,men,sweatshirt,29.09
6213,low,yellow,women,tshirt,10.33
6214,low,blue,men,sweatshirt,31.27
6215,low,blue,men,sweatshirt,33.55
6216,low,blue,women,tshirt,18.9
6217,low,blue,women,tshirt,20.46
6218,low,beige,men,sweater,22.45
6219,low,beige,men,sweater,29.2
6220,low,beige,men,sweatshirt,31.9
6221,low,beige,women,tshirt,22.45
6222,low,white,men,sweatshirt,29.39
6223,low,white,men,sweatshirt,31.9
6224,low,white,women,tshirt,18.9
6225,low,white,women,tshirt,22.45
6226,low,gray,men,sweatshirt,23.19
6227,low,gray,men,sweatshirt,31.9
6228,low,gray,women,tshirt,18.9
6229,low,gray,women,tshirt,22.19
6230,low,brown,women,tshirt,22.45
6231,low,purple,men,sweatshirt,10.39
6232,low,purple,men,sweatshirt,13.63
6233,low,purple,men,sweater,22.45
6234,low,purple,men,sweatshirt,27.63
6235,low,purple,men,sweatshirt,28.5
6236,low,purple,women,tshirt,21.34
6237,low,orange,men,sweater,23.2
6238,low,orange,men,sweater,28.2
6239,low,orange,men,sweatshirt,28.45
6240,low,orange,men,sweatshirt,30.94
6241,low,orange,women,tshirt,18.9
6242,low,orange,women,tshirt,22.45
6243,low,black,men,sweatshirt,31.9
6244,low,black,women,tshirt,18.9
6245,low,black,women,tshirt,22.45
6246,low,black,women,tshirt,22.71
6247,low,red,women,tshirt,18.9
6248,low,red,women,tshirt,21.0
6249,low,pink,men,sweater,22.45
6250,low,pink,men,sweatshirt,27.7
6251,low,pink,men,sweatshirt,30.49
6252,low,pink,women,tshirt,18.9
6253,low,turquoise,men,sweater,22.45
6254,low,turquoise,men,sweatshirt,27.7
6255,low,turquoise,men,sweater,29.2
6256,low,turquoise,women,tshirt,18.25
6257,low,turquoise,women,tshirt,18.9
6258,low,turquoise,women,shirt,23.41
6259,low,green,men,sweatshirt,30.83
6260,low,green,men,sweatshirt,32.85
6261,low,green,women,tshirt,18.9
6262,low,green,women,tshirt,24.9
6263,middle,gray,women,tshirt,28.18
6264,middle,red,women,tshirt,28.9
6265,middle,green,women,tshirt,28.9
6266,low,yellow,women,shirt,9.19
6267,low,gold,women,shirt,19.79
6268,low,gold,women,shirt,19.89
6269,low,gold,women,top,20.09
6270,low,gold,women,shirt,20.69
6271,low,gold,women,shirt,23.09
6272,low,gold,women,shirt,25.79
6273,low,gold,women,top,25.79
6274,low,gold,women,shirt,25.79
6275,low,gold,women,shirt,26.09
6276,low,gold,women,shirt,26.29
6277,low,gold,women,shirt,26.49
